Season,Wteam,Lteam,Wscore,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wto,Wstl,Wblk,Wpf,Lscore,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lto,Lstl,Lblk,Lpf
2015,1323,1277,79,26,56,7,23,20,25,4,7,3,14,78,32,65,9,17,5,9,12,2,5,22
2015,1329,1317,87,27,51,10,25,23,31,15,7,9,17,61,21,55,7,16,12,17,11,6,1,22
2015,1330,1206,75,22,50,11,25,20,23,12,3,2,18,69,25,54,3,13,16,20,6,7,3,20
2015,1333,1290,74,25,63,5,19,19,30,11,11,7,14,50,18,61,8,26,6,8,17,4,1,21
2015,1335,1298,57,21,45,5,14,10,15,16,9,5,17,46,18,53,5,23,5,13,14,5,3,18
2015,1336,1439,61,20,54,4,24,17,30,17,4,4,18,58,25,65,4,14,4,14,8,8,1,25
2015,1339,1340,83,31,62,6,21,15,21,11,6,4,18,71,24,60,5,17,18,22,10,6,3,20
2015,1350,1456,68,21,47,6,18,20,27,11,8,0,14,67,25,43,10,19,7,10,18,4,1,24
2015,1351,1148,69,30,64,7,25,2,4,18,8,3,17,56,20,47,6,16,10,17,18,11,3,11
2015,1356,1188,79,24,52,7,12,24,32,16,6,2,24,67,21,45,5,15,20,28,16,6,10,25
2015,1357,1159,71,28,59,4,13,11,21,9,11,3,24,70,21,51,4,14,24,32,19,5,2,21
2015,1379,1295,78,29,45,10,20,10,15,11,2,3,12,65,25,54,9,26,6,13,12,1,1,17
2015,1382,1138,72,27,58,5,14,13,26,8,8,4,21,63,22,57,8,23,11,13,15,2,5,23
2015,1386,1396,58,20,56,2,15,16,21,9,5,3,15,56,20,49,5,17,11,16,14,5,6,20
2015,1399,1252,84,30,63,5,20,19,25,8,10,3,19,79,29,58,10,24,11,22,21,5,1,21
2015,1401,1358,66,26,59,3,12,11,22,8,8,4,22,63,19,54,7,22,18,21,16,4,6,21
2015,1403,1120,46,14,34,1,9,17,31,17,7,6,14,44,17,47,6,19,4,11,15,6,1,26
2015,1404,1297,71,27,51,5,19,12,17,14,3,2,16,56,21,50,4,19,10,14,14,10,3,19
2015,1405,1156,59,19,48,5,14,16,23,16,9,2,10,54,21,59,10,28,2,4,16,8,7,19
2015,1406,1164,84,24,52,2,9,34,47,18,7,5,19,76,27,69,12,29,10,16,12,9,6,30
2015,1408,1260,83,28,53,6,15,21,25,11,6,1,21,70,25,52,7,16,13,21,12,3,2,21
2015,1409,1166,77,26,54,7,19,18,33,7,6,5,19,64,19,50,6,20,20,27,13,1,2,25
2015,1413,1363,70,24,49,11,25,11,17,12,2,1,13,56,22,54,5,21,7,12,7,6,4,17
2015,1417,1168,73,29,65,8,19,7,13,14,7,6,17,45,13,54,4,20,15,22,16,7,2,15
2015,1418,1238,76,25,53,2,10,24,32,15,8,10,11,53,23,68,3,15,4,9,14,8,3,20
2015,1425,1258,77,29,62,9,21,10,15,13,8,5,14,61,25,68,7,17,4,10,16,6,7,12
2015,1427,1319,88,29,64,8,20,22,27,14,12,2,14,83,29,69,14,41,11,17,17,11,6,21
2015,1428,1455,69,24,51,9,21,12,23,11,2,5,12,68,24,63,11,30,9,13,6,6,5,22
2015,1434,1184,72,25,51,11,21,11,15,16,3,3,15,66,22,61,12,37,10,14,7,9,5,19
2015,1436,1216,81,27,47,5,12,22,31,12,10,3,20,69,23,47,8,22,15,20,20,3,2,27
2015,1437,1247,84,30,53,7,14,17,21,9,9,4,20,70,20,46,4,15,26,30,13,4,3,19
2015,1438,1268,76,26,49,5,13,19,27,7,4,4,28,65,16,40,6,18,27,36,7,2,2,19
2015,1443,1132,62,22,50,3,17,15,23,19,5,6,16,52,19,55,6,21,8,13,17,7,0,18
2015,1454,1282,65,22,49,8,23,13,18,17,4,7,16,56,22,62,4,15,8,14,12,13,3,18
2015,1459,1342,66,25,64,11,24,5,12,7,10,0,12,45,17,44,5,16,6,12,17,3,4,15
2015,1463,1136,67,23,50,5,16,16,26,10,6,5,10,60,23,55,10,25,4,6,12,5,1,22
2015,1101,1170,72,23,45,7,17,19,24,17,2,0,23,61,17,53,5,21,22,31,14,10,3,22
2015,1103,1442,73,24,55,13,33,12,18,9,7,9,21,49,17,48,4,15,11,20,11,3,0,18
2015,1111,1239,67,19,43,9,20,20,30,15,5,3,26,56,17,46,3,14,19,32,15,3,1,25
2015,1124,1435,66,24,53,10,18,8,14,14,5,3,20,63,21,48,3,17,18,23,14,8,6,17
2015,1177,1152,84,22,42,8,18,32,41,22,9,3,23,60,21,57,6,18,12,25,16,14,2,28
2015,1203,1420,83,31,69,5,17,16,22,9,12,8,13,60,21,48,6,13,12,15,21,5,9,20
2015,1209,1453,72,26,49,7,18,13,26,14,9,7,17,48,15,52,4,15,14,23,14,5,2,20
2015,1222,1410,72,26,65,11,35,9,9,14,6,8,17,58,25,70,2,18,6,14,11,8,2,14
2015,1235,1116,95,32,50,10,19,21,27,11,5,0,17,77,28,58,9,25,12,19,14,7,4,20
2015,1261,1452,74,26,56,8,15,14,18,24,9,6,20,73,23,67,5,17,22,32,12,19,6,16
2015,1283,1114,73,25,53,10,23,13,15,10,4,2,18,68,23,49,9,16,13,23,7,6,3,14
2015,1284,1265,57,24,47,3,12,6,10,20,14,3,18,50,19,44,8,27,4,7,21,8,4,15
2015,1337,1169,66,20,54,11,21,15,17,13,2,3,19,56,24,61,0,11,8,14,9,7,4,15
2015,1361,1360,57,19,51,6,11,13,27,15,8,5,13,48,19,52,6,20,4,6,14,8,3,22
2015,1364,1370,87,36,61,12,22,3,3,7,5,5,12,46,17,53,5,20,7,18,13,2,1,13
2015,1367,1299,65,21,56,8,27,15,26,6,8,2,15,54,19,51,5,22,11,14,15,2,6,19
2015,1395,1279,66,22,55,6,12,16,23,11,3,3,18,54,17,57,4,13,16,18,9,7,5,18
2015,1412,1287,58,21,54,4,16,12,19,16,13,7,13,48,18,53,4,17,8,12,21,8,3,21
2015,1440,1359,88,28,70,7,25,25,35,10,10,8,17,66,27,69,2,12,10,16,20,6,2,23
2015,1130,1344,69,24,48,5,16,16,28,14,6,5,14,60,24,61,6,20,6,11,10,10,3,20
2015,1157,1120,58,21,61,7,25,9,16,13,10,2,19,54,17,50,11,28,9,19,15,3,3,18
2015,1193,1264,67,19,45,5,15,24,32,14,10,3,21,54,18,43,3,15,15,27,21,3,2,25
2015,1242,1196,71,20,48,4,14,27,32,14,8,3,14,65,25,57,8,23,7,10,14,7,3,24
2015,1246,1400,63,21,56,1,12,20,32,8,9,4,26,51,14,47,4,20,19,29,22,4,1,25
2015,1257,1198,82,32,56,8,20,10,15,20,14,9,20,57,20,54,5,15,12,18,25,12,1,14
2015,1278,1441,84,31,54,7,16,15,23,14,12,3,15,64,26,56,8,22,4,5,24,9,3,23
2015,1300,1271,68,19,36,5,15,25,31,14,4,2,23,63,20,49,7,17,16,25,15,7,2,26
2015,1328,1281,82,31,54,10,20,10,16,14,10,10,11,63,25,59,9,16,4,8,16,7,1,16
2015,1338,1182,76,25,57,6,17,20,32,10,6,5,18,62,22,59,7,22,11,19,14,7,2,22
2015,1372,1253,74,26,53,8,21,14,20,14,11,1,23,45,16,37,0,8,13,23,19,7,2,24
2015,1373,1346,88,32,59,7,16,17,30,8,12,3,27,67,18,50,7,19,24,34,16,3,5,25
2015,1374,1461,66,23,41,3,8,17,23,15,2,3,11,53,20,50,8,27,5,6,11,10,1,17
2015,1463,1163,45,18,55,3,21,6,7,11,10,4,15,44,19,43,2,11,4,6,13,5,2,9
2015,1464,1377,87,32,60,7,15,16,22,6,1,2,17,79,28,68,13,28,10,15,8,2,2,18
2015,1106,1240,80,31,60,4,9,14,25,10,3,2,22,55,18,59,3,19,16,28,13,4,5,21
2015,1112,1211,66,23,52,6,17,14,22,13,7,1,17,63,23,58,4,17,13,19,13,5,1,22
2015,1123,1232,70,22,49,8,21,18,26,13,5,0,18,63,25,56,4,20,9,15,11,4,4,21
2015,1126,1239,52,14,41,4,20,20,26,10,4,4,15,47,16,43,5,16,10,14,15,5,1,20
2015,1129,1388,82,30,51,6,14,16,19,7,7,2,17,71,25,63,7,24,14,17,9,7,2,15
2015,1132,1105,64,25,50,6,17,8,10,9,5,0,15,47,17,48,7,20,6,9,11,5,1,15
2015,1135,1136,69,21,52,3,13,24,31,13,4,8,17,62,21,64,7,29,13,17,8,7,7,23
2015,1139,1321,65,24,49,1,5,16,28,9,6,6,12,56,22,54,6,18,6,7,12,2,0,26
2015,1140,1218,90,29,60,9,24,23,27,19,8,3,21,70,25,66,5,18,15,20,12,13,2,20
2015,1141,1188,94,28,55,20,35,18,22,6,3,5,14,61,22,55,5,16,12,16,9,4,2,21
2015,1145,1310,77,27,55,8,16,15,23,10,7,6,17,64,24,54,7,16,9,12,16,3,3,21
2015,1148,1216,56,20,47,4,12,12,20,13,4,5,16,47,17,59,6,25,7,12,9,5,3,18
2015,1154,1298,67,25,52,9,21,8,10,12,7,2,10,60,23,56,5,16,9,11,10,8,2,13
2015,1162,1137,62,22,49,10,22,8,10,9,4,8,16,39,15,53,2,15,7,12,9,4,2,14
2015,1165,1262,71,24,48,10,21,13,13,18,7,6,15,60,21,54,9,24,9,10,10,4,2,13
2015,1171,1263,74,26,53,9,22,13,21,13,10,3,22,51,16,50,2,21,17,23,15,6,3,21
2015,1172,1391,90,31,69,16,34,12,15,9,4,2,21,59,19,59,7,31,14,22,10,3,4,13
2015,1173,1185,73,21,46,5,14,26,44,11,3,1,15,64,22,59,7,26,13,17,6,2,6,29
2015,1176,1394,64,25,45,8,20,6,16,10,6,1,22,48,15,43,4,15,14,22,13,4,1,19
2015,1178,1378,67,23,51,10,21,11,16,13,10,6,18,57,20,48,5,19,12,20,17,7,2,13
2015,1186,1370,87,29,58,8,25,21,27,10,6,6,20,75,28,69,6,25,13,20,11,6,1,21
2015,1191,1237,89,30,53,4,9,25,31,12,8,6,17,62,22,54,6,18,12,21,19,5,3,25
2015,1199,1416,96,41,66,3,12,11,20,12,5,7,15,73,25,61,6,16,17,21,12,5,4,17
2015,1201,1167,63,17,42,6,15,23,27,11,5,4,25,61,20,45,4,13,17,28,11,5,1,24
2015,1202,1359,74,19,44,7,17,29,50,17,9,1,21,64,21,59,5,23,17,25,13,9,1,34
2015,1214,1164,71,23,58,5,16,20,35,22,7,5,21,52,16,60,6,29,14,21,20,10,4,29
2015,1217,1436,64,19,54,7,19,19,30,14,14,10,22,52,18,59,7,19,9,17,17,4,5,23
2015,1219,1456,66,22,52,3,16,19,24,10,5,8,10,63,23,55,10,25,7,9,14,8,1,21
2015,1222,1101,71,22,50,10,22,17,23,11,3,7,13,59,22,67,8,31,7,8,10,4,2,20
2015,1224,1299,54,19,42,1,12,15,20,20,6,2,21,47,14,53,6,31,13,21,13,7,0,17
2015,1225,1413,79,25,54,4,17,25,33,10,9,0,21,71,22,50,10,24,17,27,16,4,4,26
2015,1228,1110,70,23,48,5,12,19,21,14,8,3,18,55,21,42,5,12,8,11,19,7,3,16
2015,1231,1366,95,31,54,10,21,23,25,14,8,4,16,49,18,56,5,22,8,15,15,9,1,20
2015,1234,1420,77,29,65,7,25,12,15,13,16,5,11,47,19,57,4,19,5,10,26,8,5,13
2015,1236,1275,86,26,47,7,21,27,37,12,4,1,18,78,27,51,5,16,19,22,12,9,2,28
2015,1245,1244,58,22,51,9,19,5,9,15,6,4,13,46,15,46,7,15,9,12,19,3,3,11
2015,1248,1447,97,33,52,13,23,18,23,20,8,5,16,84,31,75,13,30,9,15,12,12,3,21
2015,1250,1254,80,22,56,8,26,28,32,11,8,5,22,76,25,62,10,27,16,23,15,4,1,21
2015,1252,1398,77,29,58,6,17,13,24,13,8,2,17,68,24,53,10,21,10,16,19,7,1,23
2015,1256,1238,65,20,57,7,27,18,24,10,12,9,11,52,20,58,5,16,7,10,22,6,1,17
2015,1260,1227,77,24,44,3,6,26,33,14,9,9,23,67,24,64,3,20,16,27,14,8,4,25
2015,1268,1457,82,22,46,9,22,29,35,10,4,7,18,62,21,58,9,27,11,16,10,5,1,24
2015,1270,1418,80,26,65,4,16,24,29,12,11,2,17,70,29,67,3,20,9,19,14,9,6,19
2015,1272,1133,73,21,49,6,15,25,40,8,9,7,15,45,13,48,6,21,13,18,20,5,4,27
2015,1273,1440,90,29,57,7,12,25,38,16,8,6,13,81,26,70,17,44,12,15,10,3,4,26
2015,1277,1115,85,30,50,10,18,15,27,18,8,5,14,52,17,55,6,24,12,21,17,15,3,23
2015,1286,1430,68,24,53,6,18,14,17,12,7,4,20,60,23,51,2,12,12,20,13,5,1,20
2015,1291,1259,74,28,54,7,17,11,17,12,11,6,17,65,22,52,11,19,10,18,14,6,4,17
2015,1292,1375,68,25,56,4,12,14,25,10,5,0,21,67,24,56,6,19,13,21,15,3,3,20
2015,1293,1443,93,34,60,11,20,14,23,11,6,1,25,81,28,53,7,14,18,26,14,3,4,18
2015,1301,1448,78,26,47,4,13,22,33,15,4,7,24,65,22,57,5,16,16,30,11,5,2,27
2015,1307,1434,63,23,44,3,9,14,22,16,4,5,17,46,16,53,3,22,11,16,10,7,1,19
2015,1308,1431,71,21,53,4,7,25,30,9,3,8,20,64,24,57,3,10,13,17,13,1,6,24
2015,1312,1276,72,27,46,11,17,7,9,13,4,7,15,70,23,54,11,24,13,14,8,6,2,12
2015,1313,1288,85,31,49,4,8,19,23,20,3,3,21,65,21,61,8,25,15,28,12,5,3,20
2015,1315,1179,63,25,46,3,14,10,18,12,9,3,16,62,23,44,5,17,11,14,19,3,4,18
2015,1316,1345,73,25,59,10,22,13,25,15,7,4,16,70,29,74,4,19,8,16,14,8,6,22
2015,1318,1444,81,26,56,6,20,23,26,10,7,3,15,69,25,55,9,20,10,17,10,3,2,21
2015,1320,1206,71,23,61,4,19,21,34,13,6,7,26,65,20,57,4,15,21,32,16,5,4,27
2015,1323,1192,75,27,54,4,17,17,25,11,8,6,12,57,23,61,8,20,3,7,12,6,0,23
2015,1324,1287,70,26,52,3,12,15,25,13,9,5,16,68,26,62,7,24,9,11,16,9,2,23
2015,1326,1159,70,27,58,9,22,7,11,9,6,6,7,50,18,54,11,30,3,4,15,3,1,12
2015,1333,1339,65,22,59,5,17,16,20,9,2,5,21,58,15,55,5,24,23,30,8,6,5,17
2015,1334,1226,68,21,50,8,22,18,31,15,2,5,23,62,22,56,3,19,15,28,8,4,5,24
2015,1335,1127,79,26,51,9,19,18,26,18,4,3,24,70,21,59,11,29,17,26,10,4,3,19
2015,1336,1267,73,23,55,6,20,21,32,14,7,1,26,69,22,57,7,25,18,32,11,4,4,27
2015,1337,1168,74,25,56,9,18,15,24,11,3,4,22,62,21,55,3,20,17,22,12,5,5,20
2015,1343,1392,77,23,49,12,26,19,25,13,14,0,19,64,24,54,5,17,11,17,23,6,2,22
2015,1348,1379,75,29,52,7,16,10,16,10,9,2,23,43,15,38,3,15,10,22,23,3,2,17
2015,1354,1197,70,27,62,9,30,7,16,11,13,4,15,61,23,54,7,18,8,10,21,4,3,15
2015,1355,1282,81,25,51,6,18,25,30,11,9,9,19,61,20,53,7,17,14,18,16,5,4,25
2015,1356,1122,71,28,58,6,14,9,17,7,11,1,16,49,18,46,2,18,11,14,18,5,2,13
2015,1357,1221,81,27,49,5,11,22,30,16,5,3,17,68,22,68,7,25,17,25,9,9,5,24
2015,1358,1410,78,25,62,7,23,21,28,12,7,6,19,59,21,51,3,14,14,22,17,6,4,22
2015,1365,1363,61,22,54,7,19,10,16,11,8,0,13,50,18,42,6,18,8,14,20,2,7,18
2015,1367,1210,59,16,53,10,26,17,22,11,10,3,23,54,20,54,3,21,11,20,17,5,6,16
2015,1369,1368,63,24,63,5,25,10,15,14,8,4,19,59,20,49,6,16,13,20,12,6,4,19
2015,1371,1353,81,29,60,10,24,13,22,12,9,7,16,54,20,66,3,13,11,16,16,9,4,16
2015,1376,1329,75,26,60,6,17,17,22,11,6,8,19,49,16,65,5,24,12,19,12,4,5,17
2015,1382,1325,80,26,56,6,13,22,28,9,4,5,17,70,25,61,5,19,15,22,12,5,4,23
2015,1383,1251,65,22,62,2,20,19,24,10,8,2,19,54,18,47,3,12,15,23,15,5,2,22
2015,1384,1107,69,21,41,11,20,16,24,11,6,2,23,59,19,52,3,22,18,23,12,3,2,24
2015,1385,1393,69,20,53,9,16,20,25,10,7,7,16,57,22,56,3,22,10,20,12,7,6,17
2015,1389,1131,70,27,44,11,24,5,16,5,2,5,15,59,19,48,8,26,13,20,4,3,0,18
2015,1396,1247,58,17,49,6,11,18,20,11,9,3,15,57,21,49,3,10,12,19,14,5,5,16
2015,1397,1243,65,22,53,4,16,17,24,10,12,9,19,64,20,49,8,21,16,23,22,4,1,24
2015,1401,1113,72,27,53,7,16,11,18,8,11,1,13,71,25,47,12,29,9,10,17,2,2,15
2015,1402,1341,81,29,48,3,9,20,30,13,12,2,13,65,25,52,6,15,9,9,16,7,1,24
2015,1404,1255,77,24,42,5,12,24,29,12,5,3,18,67,24,54,10,24,9,14,12,5,1,22
2015,1405,1152,87,31,51,9,18,16,19,26,10,1,24,59,22,56,5,22,10,21,23,13,0,22
2015,1407,1146,85,29,49,8,16,19,26,16,6,2,14,73,27,59,7,24,12,14,16,6,0,22
2015,1408,1280,59,23,54,7,19,6,11,16,9,3,16,54,21,55,2,13,10,16,14,7,2,16
2015,1414,1170,74,32,63,4,21,6,8,11,6,7,16,62,21,51,7,15,13,16,15,5,2,14
2015,1415,1340,88,35,54,9,18,9,12,14,9,2,17,62,21,48,3,10,17,22,17,7,1,17
2015,1422,1342,55,24,55,4,14,3,3,6,2,2,14,53,20,51,5,12,8,11,8,1,4,8
2015,1426,1451,63,26,59,3,15,8,12,11,6,6,21,56,18,55,6,25,14,18,15,6,4,12
2015,1437,1386,74,26,58,9,23,13,24,15,13,6,18,46,18,59,1,10,9,21,21,6,4,19
2015,1438,1433,74,28,41,6,11,12,16,16,4,1,9,57,23,60,7,24,4,9,7,12,3,12
2015,1450,1427,91,31,51,18,30,11,15,20,6,4,23,71,23,55,7,18,18,29,17,9,0,17
2015,1453,1274,68,25,57,3,14,15,23,13,9,5,20,55,20,61,5,20,10,16,12,6,5,20
2015,1455,1387,81,28,52,10,18,15,21,15,5,4,23,52,15,42,5,14,17,25,15,8,5,18
2015,1458,1266,49,17,52,8,30,7,9,11,7,6,15,38,13,45,6,14,6,9,10,4,0,13
2015,1462,1104,97,30,53,11,21,26,36,13,8,3,24,84,28,53,10,23,18,24,17,6,1,29
2015,1138,1352,74,25,57,5,15,19,26,16,10,2,19,59,23,48,4,20,9,14,24,8,4,23
2015,1143,1305,63,24,61,3,12,12,18,3,3,3,20,56,18,54,1,8,19,27,5,1,4,17
2015,1155,1116,68,26,56,6,21,10,14,14,7,2,13,65,25,57,6,21,9,12,13,7,2,17
2015,1156,1442,76,25,52,9,16,17,21,13,10,2,14,54,21,45,6,15,6,8,21,8,3,19
2015,1161,1294,66,24,51,4,15,14,30,16,5,1,15,58,24,57,4,21,6,16,14,6,2,25
2015,1166,1304,65,24,51,10,23,7,9,12,1,3,13,55,23,61,6,23,3,8,11,4,3,17
2015,1175,1174,66,23,54,4,18,16,23,11,5,7,23,53,17,56,6,27,13,22,7,7,5,19
2015,1177,1454,83,26,49,10,18,21,23,14,4,10,18,61,24,64,4,23,9,15,11,6,2,20
2015,1193,1346,56,19,55,4,14,14,22,11,10,6,23,52,15,50,2,11,20,28,20,5,4,20
2015,1195,1269,84,29,66,10,18,16,19,11,6,3,21,75,24,56,4,10,23,30,13,5,9,17
2015,1203,1150,78,29,53,5,10,15,20,15,5,8,15,70,28,71,8,19,6,10,14,10,4,20
2015,1207,1406,78,28,51,11,22,11,14,12,10,1,17,46,18,44,0,12,10,16,17,4,2,16
2015,1208,1160,64,21,44,7,16,15,23,14,5,3,17,57,21,59,2,17,13,18,13,9,6,19
2015,1220,1111,68,23,57,6,18,16,23,4,6,2,17,51,18,53,3,17,12,16,15,1,3,21
2015,1229,1412,78,31,57,5,17,11,15,11,7,7,16,74,27,53,9,18,11,19,13,5,4,13
2015,1241,1350,51,22,57,1,13,6,12,13,6,2,12,46,16,44,7,25,7,9,13,6,2,16
2015,1246,1184,82,33,58,3,13,13,17,17,6,11,14,49,18,69,6,30,7,10,12,8,1,17
2015,1264,1265,60,26,59,5,24,3,6,17,10,1,26,38,8,41,4,19,18,30,19,10,2,13
2015,1279,1332,79,27,65,5,12,20,27,8,4,2,20,73,24,64,8,31,17,23,8,3,4,21
2015,1284,1233,92,33,63,7,16,19,23,12,10,3,15,89,30,60,15,28,14,18,16,8,1,20
2015,1285,1295,69,24,51,9,20,12,14,11,5,3,13,57,20,50,6,17,11,15,12,4,3,14
2015,1300,1224,61,22,46,10,25,7,10,15,6,3,14,39,13,44,6,18,7,13,17,7,1,16
2015,1314,1187,108,45,75,1,7,17,22,8,7,5,16,64,23,69,4,25,14,19,10,2,0,19
2015,1347,1439,68,26,50,9,22,7,10,15,7,7,15,66,27,54,7,15,5,10,12,6,3,15
2015,1351,1373,80,28,58,6,18,18,24,21,9,0,20,68,23,50,4,17,18,22,18,12,2,20
2015,1362,1223,85,25,45,8,14,27,39,13,7,1,26,54,16,51,3,11,19,30,16,3,1,30
2015,1409,1114,78,22,43,11,18,23,37,16,5,4,19,73,24,67,11,23,14,20,5,4,2,25
2015,1417,1360,75,26,54,5,12,18,27,11,5,6,21,68,25,56,8,20,10,20,14,5,4,22
2015,1425,1429,89,31,62,12,26,15,27,9,7,1,18,84,28,59,10,28,18,26,10,3,4,21
2015,1449,1361,49,18,48,5,18,8,12,11,4,6,17,36,11,54,2,15,12,21,12,4,1,15
2015,1452,1297,67,23,59,4,21,17,29,12,10,6,24,42,13,49,2,20,14,23,20,5,1,25
2015,1102,1303,77,27,50,9,25,14,17,13,6,4,16,61,23,58,6,24,9,11,15,6,4,20
2015,1135,1344,77,24,55,10,23,19,24,13,3,4,17,67,25,63,4,19,13,21,12,9,7,20
2015,1137,1107,61,22,46,7,18,10,15,17,3,7,19,58,20,55,6,15,12,15,13,8,3,18
2015,1139,1244,93,29,49,7,18,28,39,11,17,3,14,51,19,47,4,17,9,14,22,6,3,24
2015,1196,1463,85,37,58,10,19,1,4,11,10,6,12,47,16,47,4,13,11,15,15,3,0,10
2015,1214,1288,62,21,51,4,15,16,25,19,5,8,24,58,16,65,4,15,22,29,10,5,6,19
2015,1217,1131,70,20,51,7,23,23,25,9,4,7,14,56,20,50,5,13,11,20,8,7,4,15
2015,1248,1357,82,31,65,10,28,10,14,8,5,3,16,81,31,59,5,14,14,19,9,4,1,15
2015,1271,1299,69,18,45,11,26,22,38,17,9,0,25,58,21,42,4,15,12,22,19,7,2,26
2015,1274,1366,70,21,41,9,19,19,23,16,12,2,11,39,15,46,7,20,2,6,19,7,0,18
2015,1278,1315,92,36,60,7,14,13,17,12,14,6,23,56,18,51,6,16,14,22,25,3,3,22
2015,1313,1164,88,33,63,11,22,11,18,15,2,4,14,69,28,76,6,35,7,11,7,7,3,16
2015,1345,1236,63,25,58,5,17,8,11,13,6,10,16,43,16,56,4,15,7,15,14,6,1,14
2015,1354,1126,71,22,52,6,13,21,34,14,6,6,21,66,21,54,6,18,18,25,15,7,4,24
2015,1374,1364,80,23,54,6,18,28,36,10,3,3,15,73,24,67,10,30,15,19,7,5,5,27
2015,1431,1230,81,33,51,2,9,13,17,22,2,1,20,65,22,63,6,25,15,23,8,13,1,19
2015,1112,1430,87,31,52,6,20,19,32,15,9,8,19,56,17,47,6,13,16,24,18,1,2,29
2015,1124,1401,77,29,61,4,15,15,23,13,9,1,17,63,22,39,5,14,14,24,17,6,2,18
2015,1136,1119,80,28,56,8,18,16,23,13,9,4,20,73,27,53,4,17,15,22,13,6,4,20
2015,1166,1377,91,27,62,11,26,26,35,10,7,3,18,88,29,70,11,24,19,22,12,5,1,28
2015,1173,1132,56,17,46,1,15,21,29,11,6,4,13,52,23,62,4,17,2,6,10,6,3,20
2015,1185,1276,45,15,46,6,19,9,12,17,6,1,16,42,14,43,4,21,10,13,13,9,1,15
2015,1191,1125,65,22,45,5,14,16,24,17,7,4,14,62,22,60,11,31,7,9,17,7,2,16
2015,1216,1221,79,33,54,7,15,6,9,6,7,0,18,61,19,51,5,17,18,22,14,5,4,15
2015,1226,1213,67,26,49,7,14,8,11,15,7,2,15,51,16,48,7,25,12,15,14,8,5,17
2015,1234,1108,67,24,57,3,19,16,22,10,3,3,12,44,19,58,0,8,6,11,11,5,2,16
2015,1235,1282,73,26,56,7,24,14,19,14,6,3,12,56,22,53,7,21,5,6,16,5,1,20
2015,1243,1133,50,12,34,5,10,21,30,17,9,6,22,47,16,46,6,16,9,13,13,7,2,21
2015,1254,1263,83,27,54,10,17,19,27,12,5,2,22,70,24,57,8,24,14,21,12,5,1,23
2015,1257,1231,94,35,79,8,23,16,27,12,10,8,16,74,29,61,8,20,8,14,19,6,3,19
2015,1298,1440,84,29,51,7,19,19,29,18,7,5,17,66,23,65,7,34,13,16,13,7,2,25
2015,1312,1383,68,20,41,6,14,22,29,14,3,7,20,66,20,59,7,22,19,27,6,8,7,22
2015,1323,1291,93,36,61,8,14,13,16,8,7,2,8,67,25,68,13,35,4,9,9,2,4,16
2015,1335,1265,59,22,53,6,15,9,13,20,9,2,19,42,11,52,4,28,16,17,21,7,7,13
2015,1353,1306,60,21,52,5,15,13,18,15,3,6,13,56,22,61,6,26,6,12,12,5,0,19
2015,1355,1387,62,21,41,8,13,12,19,22,6,8,25,55,19,57,2,19,15,24,14,11,1,25
2015,1386,1259,68,23,49,5,13,17,25,8,7,5,17,42,15,53,2,16,10,18,9,4,2,20
2015,1395,1202,80,28,47,4,10,20,34,9,5,5,16,69,23,45,8,20,15,18,15,4,1,29
2015,1413,1183,80,25,43,7,14,23,28,16,4,4,16,70,25,59,10,24,10,15,11,9,2,23
2015,1419,1322,82,31,54,3,8,17,23,15,3,8,18,74,24,72,10,33,16,19,4,8,5,18
2015,1437,1228,73,29,54,4,12,11,14,16,8,5,17,59,25,61,5,16,4,8,14,6,3,19
2015,1455,1371,77,29,55,6,13,13,23,12,10,1,21,68,24,51,8,20,12,21,18,6,4,20
2015,1462,1237,66,23,43,5,14,15,22,18,14,4,12,43,18,51,1,14,6,7,22,12,0,16
2015,1143,1461,45,19,52,4,12,3,7,8,6,1,14,42,15,46,4,15,8,11,12,5,1,9
2015,1144,1175,70,24,49,9,17,13,17,12,8,2,19,55,18,43,2,18,17,22,12,6,6,14
2015,1148,1420,65,23,50,5,17,14,19,12,10,4,14,53,23,50,4,14,3,7,14,6,2,16
2015,1161,1160,62,21,46,6,20,14,26,9,8,5,21,60,21,52,5,9,13,20,14,3,3,22
2015,1171,1262,69,27,62,9,22,6,9,15,12,7,16,48,15,43,5,16,13,24,17,6,3,14
2015,1172,1285,110,33,56,10,23,34,36,8,3,1,21,99,33,59,11,22,22,27,8,5,1,29
2015,1200,1284,68,23,52,6,15,16,27,16,10,6,17,58,18,50,6,21,16,22,18,6,6,29
2015,1211,1450,81,35,65,4,11,7,10,12,10,3,16,66,25,48,6,12,10,14,15,4,3,14
2015,1220,1164,105,36,66,13,25,20,25,15,8,5,21,64,21,62,8,26,14,22,13,3,3,20
2015,1230,1304,74,25,52,8,24,16,22,12,9,2,26,73,22,52,5,17,24,32,14,6,1,20
2015,1233,1351,77,27,54,11,27,12,14,18,9,1,17,64,24,55,8,21,8,11,22,9,4,16
2015,1242,1207,75,20,53,10,17,25,32,17,9,6,20,70,23,57,5,16,19,26,16,10,9,20
2015,1246,1162,56,22,60,2,17,10,17,4,6,6,9,46,18,48,8,25,2,4,10,3,2,18
2015,1268,1300,67,21,43,7,15,18,27,14,2,3,11,56,23,61,5,21,5,6,10,10,3,18
